,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster_length0,cluster_length1,cluster_length2,cluster_length3,cluster_length4,cluster_length5,cluster_length6,cluster_length7,cluster_length8,cluster_length9
157,4.129,4.2381,4.1785,4.129,4.224,4.1518,4.1391,4.2692,4.1733,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
158,4.129,4.2381,4.1791,4.129,4.2248,4.153,4.1397,4.27,4.1733,4.2007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
159,4.1302,4.2403,4.1791,4.129,4.2262,4.1537,4.1409,4.2741,4.1739,4.2027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
160,4.1319,4.2411,4.1818,4.129,4.2277,4.1537,4.1415,4.2757,4.1759,4.2027,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
161,4.1325,4.2418,4.1818,4.129,4.2314,4.1543,4.1415,4.2765,4.1765,4.2034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
162,4.1325,4.2418,4.1858,4.129,4.2351,4.1555,4.1439,4.2807,4.1791,4.2034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
163,4.1325,4.2434,4.1878,4.129,4.2351,4.1555,4.1451,4.2807,4.1805,4.2034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
164,4.1337,4.2457,4.1898,4.129,4.2351,4.1599,4.1451,4.2815,4.1805,4.2055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
165,4.1337,4.2457,4.1911,4.129,4.2411,4.1637,4.1457,4.2848,4.1805,4.2062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
166,4.1343,4.2464,4.1911,4.129,4.2449,4.1649,4.1469,4.2857,4.1805,4.2069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
167,4.1343,4.2472,4.1918,4.129,4.2457,4.1662,4.1494,4.2874,4.1818,4.2069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
168,4.1343,4.248,4.1938,4.129,4.2487,4.1662,4.1494,4.2882,4.1838,4.2069,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
169,4.1361,4.2636,4.1952,4.129,4.2487,4.1688,4.1494,4.2882,4.1851,4.2104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
170,4.1361,4.2636,4.1979,4.129,4.2503,4.1713,4.1494,4.2924,4.1851,4.214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
171,4.1373,4.2668,4.2013,4.129,4.251,4.172,4.1512,4.2993,4.1858,4.214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
172,4.1379,4.2692,4.2055,4.1308,4.2526,4.1739,4.1555,4.3019,4.1864,4.214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
173,4.1379,4.27,4.2062,4.1308,4.2534,4.1746,4.1555,4.3098,4.1878,4.2168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
174,4.1415,4.27,4.2076,4.1308,4.2534,4.1759,4.1618,4.3116,4.1884,4.2175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
175,4.1421,4.27,4.2076,4.1308,4.2541,4.1765,4.1618,4.3161,4.1925,4.2182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
176,4.1439,4.2716,4.2125,4.1308,4.2541,4.1778,4.1618,4.3179,4.1925,4.2197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
177,4.1487,4.2733,4.2161,4.1308,4.2541,4.1778,4.1618,4.3215,4.1938,4.2197,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
178,4.1512,4.2774,4.2175,4.1308,4.2549,4.1785,4.1643,4.3372,4.1945,4.2248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
179,4.1518,4.2807,4.2182,4.1308,4.262,4.1785,4.1649,4.3382,4.1979,4.2248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
180,4.158,4.2815,4.2197,4.1308,4.2668,4.1791,4.1669,4.3391,4.1979,4.2306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
181,4.1599,4.2823,4.2197,4.1308,4.2692,4.1805,4.1713,4.3468,4.1986,4.2314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
182,4.1599,4.2882,4.224,4.1319,4.2716,4.1811,4.172,4.3546,4.2,4.2328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
183,4.1624,4.2916,4.2248,4.1379,4.2741,4.1811,4.172,4.3546,4.2034,4.2328,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
184,4.1624,4.2924,4.2277,4.1415,4.2741,4.1811,4.1739,4.3556,4.2041,4.2336,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
185,4.1637,4.2924,4.2291,4.1421,4.2749,4.1858,4.1746,4.3565,4.2076,4.2358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
186,4.1637,4.2933,4.2291,4.1433,4.2757,4.1864,4.1785,4.3565,4.2076,4.2358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
187,4.1643,4.2941,4.2351,4.1457,4.2765,4.1891,4.1785,4.3575,4.2104,4.2396,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
188,4.1662,4.295,4.2396,4.1457,4.2774,4.1925,4.1805,4.3625,4.2104,4.2411,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
189,4.1681,4.2993,4.2426,4.1469,4.2782,4.1938,4.1805,4.3655,4.2118,4.2411,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
190,4.1688,4.3002,4.2449,4.1469,4.2782,4.1952,4.1811,4.3686,4.2118,4.2418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
191,4.1707,4.3019,4.2449,4.1555,4.2798,4.1952,4.1818,4.3768,4.2118,4.2426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
192,4.1733,4.3161,4.2449,4.158,4.2832,4.1965,4.1831,4.3778,4.2125,4.2426,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
193,4.1733,4.3206,4.2457,4.1593,4.2848,4.2,4.1838,4.3851,4.214,4.2449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
194,4.1746,4.3242,4.2457,4.1599,4.2882,4.2027,4.1838,4.3851,4.2154,4.2449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
195,4.1805,4.327,4.2457,4.1599,4.2916,4.2041,4.1878,4.3862,4.2168,4.2464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
196,4.1805,4.3363,4.2472,4.1599,4.295,4.2041,4.1884,4.3862,4.2175,4.2464,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
197,4.1851,4.341,4.248,4.1599,4.2958,4.2041,4.1891,4.3872,4.2204,4.2472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
198,4.1851,4.342,4.2487,4.1599,4.301,4.2055,4.1891,4.3883,4.2204,4.248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
199,4.1858,4.3458,4.2487,4.1599,4.3125,4.2055,4.1898,4.3947,4.2211,4.2565,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
200,4.1864,4.3556,4.2487,4.1599,4.3134,4.2062,4.1938,4.3947,4.2211,4.2581,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
201,4.1884,4.3575,4.2503,4.1599,4.3161,4.2062,4.1945,4.3947,4.2233,4.2588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
202,4.1925,4.3585,4.251,4.1599,4.3197,4.2069,4.1952,4.3947,4.2248,4.2588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
203,4.1938,4.3625,4.2518,4.1599,4.3224,4.2069,4.1972,4.3947,4.2262,4.2612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
204,4.1952,4.3655,4.2518,4.1599,4.3224,4.209,4.1986,4.3979,4.2262,4.2636,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
205,4.1965,4.3675,4.2534,4.1599,4.3233,4.2097,4.1986,4.4023,4.2277,4.2668,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
206,4.1965,4.3778,4.2534,4.1599,4.3261,4.2118,4.2,4.4056,4.2284,4.27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
207,4.1979,4.382,4.2534,4.1599,4.3261,4.2118,4.2,4.4157,4.2321,4.27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
208,4.2,4.382,4.2549,4.1599,4.3261,4.2125,4.2007,4.4179,4.2321,4.2716,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
209,4.2007,4.3851,4.2573,4.1624,4.3261,4.214,4.2013,4.4179,4.2328,4.2725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
210,4.2027,4.3969,4.2573,4.1649,4.3261,4.2154,4.2041,4.4237,4.2366,4.2725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
211,4.2027,4.4112,4.2604,4.1681,4.3261,4.2154,4.2104,4.4306,4.2396,4.2725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
212,4.2034,4.4123,4.2668,4.1688,4.3261,4.2168,4.2118,4.4365,4.2411,4.2725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
213,4.2041,4.4123,4.2668,4.1688,4.3261,4.2182,4.214,4.4401,4.2426,4.2725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
214,4.2097,4.4134,4.2676,4.1688,4.3261,4.2204,4.2197,4.4413,4.2457,4.2725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
215,4.2097,4.4134,4.2692,4.172,4.3261,4.2204,4.2211,4.4486,4.2457,4.2725,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
216,4.2097,4.4168,4.2716,4.172,4.327,4.2211,4.2226,4.4522,4.2464,4.2741,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
217,4.2118,4.4191,4.2741,4.1746,4.3279,4.224,4.2226,4.4522,4.2464,4.2765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
218,4.2125,4.4271,4.2765,4.1759,4.3298,4.224,4.2233,4.4572,4.2487,4.2774,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
219,4.2132,4.4295,4.2798,4.1818,4.3307,4.2248,4.224,4.4597,4.2534,4.289,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
220,4.214,4.4295,4.2815,4.1831,4.3307,4.2248,4.224,4.4647,4.2573,4.2976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
221,4.2154,4.4318,4.2832,4.1838,4.3307,4.2262,4.224,4.466,4.2573,4.3002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
222,4.2161,4.4318,4.284,4.1838,4.3307,4.2269,4.224,4.4672,4.2581,4.3089,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
223,4.2168,4.4365,4.2848,4.1838,4.3307,4.2277,4.224,4.4672,4.2588,4.3116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
224,4.2168,4.4389,4.2857,4.1838,4.3307,4.2277,4.224,4.4672,4.2604,4.3125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
225,4.2182,4.4413,4.2865,4.1838,4.3307,4.2277,4.2269,4.4763,4.2652,4.3152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
226,4.2233,4.4449,4.2941,4.1838,4.3307,4.2291,4.2291,4.4763,4.2652,4.317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
227,4.2269,4.4473,4.2967,4.1838,4.3316,4.2291,4.2306,4.4789,4.27,4.3215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
228,4.2269,4.4473,4.2976,4.1838,4.3325,4.2291,4.2328,4.4828,4.27,4.3215,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
229,4.2269,4.4486,4.3002,4.1838,4.3344,4.2306,4.2351,4.4855,4.2716,4.3224,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
230,4.2284,4.4486,4.3036,4.1838,4.3372,4.2306,4.2358,4.4855,4.2725,4.3233,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
231,4.2284,4.451,4.3045,4.1851,4.3391,4.2306,4.2366,4.4949,4.2725,4.3242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
232,4.2284,4.451,4.3098,4.1884,4.3401,4.2306,4.2396,4.4949,4.2765,4.327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
233,4.2291,4.4547,4.3116,4.1898,4.3439,4.2306,4.2403,4.5143,4.2798,4.327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
234,4.2314,4.4572,4.3125,4.1911,4.3458,4.2306,4.2418,4.52,4.284,4.327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
235,4.2314,4.4647,4.3215,4.1911,4.3468,4.2321,4.2418,4.5229,4.2882,4.3316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
236,4.2351,4.466,4.3224,4.1972,4.3546,4.2373,4.2449,4.5272,4.2933,4.3316,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
237,4.2358,4.466,4.3242,4.1972,4.3585,4.2403,4.2464,4.5346,4.2933,4.3363,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
238,4.2366,4.4672,4.3251,4.2013,4.3605,4.2426,4.2472,4.5361,4.295,4.3372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
239,4.2373,4.4685,4.3279,4.2027,4.3615,4.2434,4.2472,4.5421,4.2967,4.3372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
240,4.2381,4.4711,4.3307,4.2034,4.3625,4.2449,4.2503,4.5528,4.2984,4.3382,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
241,4.2396,4.4855,4.3316,4.2062,4.3625,4.2487,4.2503,4.5544,4.3028,4.3391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
242,4.2411,4.4976,4.3335,4.2062,4.3625,4.251,4.251,4.5544,4.3054,4.341,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
243,4.2418,4.4989,4.3354,4.2062,4.3635,4.2518,4.2526,4.5544,4.308,4.3429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
244,4.2426,4.5045,4.3372,4.2062,4.3675,4.2534,4.2534,4.556,4.3107,4.3439,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
245,4.2434,4.5143,4.3382,4.2062,4.3686,4.2541,4.2549,4.5686,4.3116,4.3497,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
246,4.2434,4.5229,4.3458,4.209,4.3706,4.2612,4.2565,4.5719,4.3143,4.3526,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
247,4.2449,4.5229,4.3468,4.2118,4.3706,4.2636,4.2588,4.6021,4.3152,4.3556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
248,4.2457,4.5229,4.3516,4.2154,4.3716,4.2644,4.2588,4.6162,4.317,4.3575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
249,4.2464,4.5302,4.3546,4.2154,4.3716,4.2652,4.2636,4.6198,4.317,4.3595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
250,4.2472,4.5331,4.3575,4.2168,4.3726,4.2652,4.27,4.6216,4.317,4.3605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
251,4.248,4.5331,4.3585,4.2182,4.3737,4.2684,4.2716,4.6271,4.3224,4.3696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
252,4.2503,4.5406,4.3595,4.2182,4.3757,4.2692,4.2725,4.6289,4.3224,4.3726,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
253,4.251,4.5452,4.3605,4.2204,4.3768,4.27,4.2725,4.6326,4.3233,4.3737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
254,4.2526,4.5544,4.3615,4.2204,4.384,4.2716,4.2741,4.6421,4.3242,4.3747,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
255,4.2549,4.5622,4.3615,4.2204,4.384,4.2725,4.2765,4.644,4.3288,4.3768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
256,4.2565,4.5622,4.3625,4.2248,4.3893,4.2749,4.2774,4.6478,4.3307,4.3778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
257,4.262,4.5622,4.3625,4.2277,4.3925,4.2765,4.2823,4.6615,4.3307,4.3809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
258,4.262,4.567,4.3625,4.2328,4.3936,4.2765,4.2857,4.6696,4.3316,4.3809,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
259,4.2636,4.5702,4.3655,4.2336,4.3936,4.2765,4.2857,4.6819,4.3335,4.3862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
260,4.266,4.5735,4.3706,4.2366,4.3936,4.2765,4.2865,4.684,4.3335,4.3883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
261,4.2676,4.58,4.3716,4.2366,4.3958,4.2823,4.2933,4.6904,4.3344,4.3893,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
262,4.2676,4.5817,4.3737,4.2373,4.3958,4.2874,4.2933,4.6904,4.3354,4.3904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
263,4.2676,4.5834,4.3757,4.2396,4.3979,4.2916,4.2941,4.6968,4.3382,4.3925,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
264,4.27,4.5834,4.3778,4.2411,4.4034,4.2924,4.2976,4.7055,4.342,4.3958,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
265,4.27,4.5867,4.384,4.2411,4.4034,4.2933,4.301,4.719,4.3468,4.4034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
266,4.27,4.5867,4.3883,4.2418,4.4045,4.2941,4.3028,4.7305,4.3468,4.4168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
267,4.2725,4.5935,4.3883,4.2449,4.4045,4.295,4.3036,4.7399,4.3487,4.4168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
268,4.2725,4.6073,4.3958,4.2487,4.4056,4.2958,4.3045,4.752,4.3556,4.4168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
269,4.2725,4.6108,4.4034,4.2549,4.4056,4.2976,4.3054,4.7545,4.3565,4.4168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
270,4.2725,4.6126,4.4056,4.2581,4.4101,4.2984,4.3098,4.7878,4.3575,4.4168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
271,4.2725,4.6126,4.4056,4.2604,4.4123,4.2993,4.3116,4.7932,4.3625,4.4168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
272,4.2733,4.6216,4.4168,4.2604,4.4157,4.301,4.3152,4.7932,4.3655,4.4168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
273,4.2741,4.6216,4.4168,4.2644,4.4157,4.3028,4.3179,4.8069,4.3737,4.4168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
274,4.2782,4.6234,4.4179,4.2652,4.4168,4.3036,4.3179,4.8125,4.3757,4.4214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
275,4.2782,4.6326,4.4179,4.27,4.4168,4.3036,4.3224,4.8125,4.3778,4.4283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
276,4.2865,4.6421,4.4214,4.2757,4.4168,4.3045,4.3261,4.8297,4.3799,4.4365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
277,4.2865,4.644,4.4214,4.2765,4.4168,4.3098,4.3261,4.8386,4.3799,4.4486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
278,4.2874,4.6459,4.4237,4.2823,4.4168,4.3125,4.3261,4.8508,4.3799,4.4522,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
279,4.2882,4.6459,4.4237,4.2832,4.4179,4.3125,4.3261,4.8827,4.3799,4.4559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
280,4.2899,4.6576,4.4248,4.2865,4.4191,4.3143,4.3261,4.8861,4.383,4.466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
281,4.2924,4.6778,4.4283,4.289,4.4202,4.3152,4.3261,4.9136,4.3883,4.4685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
282,4.2958,4.6799,4.4283,4.2933,4.4271,4.3161,4.3261,4.9245,4.3893,4.4698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
283,4.2976,4.6819,4.433,4.295,4.4318,4.317,4.3363,4.9318,4.3947,4.4737,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
284,4.2976,4.6904,4.4365,4.2993,4.433,4.3188,4.3372,4.9393,4.3947,4.4868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
285,4.301,4.7235,4.4449,4.3002,4.4353,4.3197,4.3372,4.9431,4.3969,4.4868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
286,4.301,4.7305,4.4473,4.301,4.4473,4.3224,4.3391,4.9469,4.399,4.4868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
287,4.3028,4.7328,4.4486,4.3054,4.4498,4.3233,4.3487,4.9547,4.4001,4.4868,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
288,4.3028,4.757,4.4522,4.3054,4.4522,4.3242,4.3497,4.9547,4.4023,4.4895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
289,4.3036,4.7645,4.4522,4.3107,4.4572,4.3279,4.3526,4.9788,4.4023,4.4921,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
290,4.3054,4.767,4.4559,4.3116,4.4572,4.3298,4.3556,4.9788,4.4067,4.4989,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
291,4.3063,4.7721,4.4597,4.3116,4.4584,4.3316,4.3556,4.9872,4.4101,4.5017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
292,4.3063,4.7773,4.466,4.3125,4.4597,4.3325,4.3556,5.0395,4.4168,4.5031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
293,4.3107,4.7773,4.4698,4.3152,4.466,4.3325,4.3565,5.057,4.4168,4.5045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
294,4.3116,4.7905,4.475,4.317,4.4698,4.3335,4.3575,5.0778,4.4168,4.5072,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
295,4.3152,4.8125,4.4776,4.3233,4.4698,4.3363,4.3605,5.083,4.4168,4.51,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
296,4.3152,4.8153,4.4802,4.3251,4.4802,4.3391,4.3625,5.0867,4.4179,4.5243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
297,4.3152,4.821,4.4802,4.327,4.4855,4.3391,4.3655,5.0878,4.4179,4.5317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
298,4.3161,4.8416,4.4815,4.3288,4.4895,4.3401,4.3655,5.091,4.4202,4.5376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
299,4.317,4.8447,4.4828,4.3307,4.4989,4.3478,4.3655,5.0931,4.4237,4.5421,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
300,4.3179,4.8601,4.4828,4.3335,4.5003,4.3497,4.3665,5.1226,4.4237,4.5467,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
301,4.3215,4.8665,4.4841,4.3391,4.5003,4.3507,4.3675,5.1296,4.4318,4.5544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
302,4.3215,4.8794,4.4841,4.3391,4.5031,4.3516,4.3675,5.1308,4.4413,4.5591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
303,4.3224,4.8928,4.4855,4.342,4.5086,4.3526,4.3686,5.1463,4.4461,4.5638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
304,4.3242,4.8962,4.4895,4.3449,4.5114,4.3546,4.3686,5.1624,4.4461,4.5638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
305,4.3279,4.9066,4.4895,4.3449,4.5129,4.3546,4.3686,5.1624,4.4473,4.5654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
306,4.3298,4.9245,4.4921,4.3536,4.5129,4.3556,4.3726,5.1972,4.4559,4.5768,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
307,4.3307,4.9469,4.4921,4.3585,4.5143,4.3556,4.3737,5.1972,4.4559,4.58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
308,4.3307,4.9469,4.4949,4.3605,4.5171,4.3575,4.3747,5.2055,4.4559,4.5817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
309,4.3307,4.9666,4.4989,4.3625,4.5186,4.3575,4.3768,5.2351,4.4584,4.5834,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
310,4.3307,4.9706,4.5017,4.3625,4.5214,4.3585,4.3788,5.266,4.4609,4.585,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
311,4.3307,5.0114,4.5017,4.3645,4.5214,4.3625,4.3851,5.2958,4.4647,4.5918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
312,4.3307,5.0467,4.5031,4.3696,4.5229,4.3625,4.3883,5.3335,4.4685,4.5918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
313,4.3307,5.0467,4.5045,4.3696,4.5243,4.3625,4.3883,5.3862,4.4685,4.5969,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
314,4.3307,5.0467,4.51,4.382,4.5272,4.3635,4.3893,5.3904,4.4763,4.6003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
315,4.3307,5.0747,4.5114,4.383,4.5376,4.3655,4.3979,5.3936,4.4789,4.6038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
316,4.3307,5.1002,4.5129,4.3883,4.5376,4.3665,4.4001,5.4724,4.4802,4.6091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
317,4.3307,5.118,4.5287,4.4001,4.5391,4.3706,4.4001,5.4737,4.4855,4.6108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
318,4.3307,5.1284,4.5317,4.4045,4.5391,4.3716,4.4023,5.4962,4.4855,4.6108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
319,4.3307,5.1361,4.5331,4.4089,4.5421,4.3716,4.4023,5.6003,4.4855,4.6144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
320,4.3307,5.1512,4.5331,4.4089,4.5467,4.3778,4.4045,5.6091,4.4881,4.6144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
321,4.3307,5.1871,4.5361,4.4134,4.5513,4.3778,4.4123,5.6198,4.4908,4.6144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
322,4.3344,5.2284,4.5376,4.4157,4.5513,4.382,4.4145,5.6716,4.4921,4.6216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
323,4.3363,5.2434,4.5391,4.4295,4.5528,4.3851,4.4168,5.6882,4.4921,4.6216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
324,4.3382,5.3098,4.5391,4.4318,4.5719,4.3862,4.4168,5.7645,4.4976,4.6216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
325,4.3391,5.3401,4.5467,4.4318,4.5784,4.3872,4.4202,5.7773,4.4976,4.6596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
326,4.3391,5.3757,4.5467,4.4353,4.5784,4.3883,4.4214,5.7932,4.5045,4.6615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
327,4.3391,5.3809,4.5482,4.4377,4.5867,4.3904,4.4225,5.8153,4.5045,4.6696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
